paper_figure,paper_workload,repo_usecase,rdt_kind,transport,commit,slurm_job_id,fixed_node_set,registry_node,replica_nodes,replicas,operations,write_percentage,failure_scenario,failed_node,failure_injection,surviving_replicas,response_time_avg_us,throughput_min_ops_per_us,throughput_min_ops_per_s,response_node1_us,response_node2_us,response_node3_us,response_node4_us,response_node5_us,response_node6_us,response_node7_us,response_node8_us,throughput_node1_ops_per_us,throughput_node2_ops_per_us,throughput_node3_ops_per_us,throughput_node4_ops_per_us,throughput_node5_ops_per_us,throughput_node6_ops_per_us,throughput_node7_ops_per_us,throughput_node8_ops_per_us,issued_operations_total,workload_digest,state_digest,measurement_runs,status
10,Auction,rubis,WRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105,7,4000000,20,none,0,,7,0.374672671,2.225740000,2225740.000,2.303100000,0.053703100,0.055720000,0.055136300,0.045051300,0.054737400,0.055260600,,2.225820000,2.226000000,2.226200000,2.225740000,2.225890000,2.225970000,2.225740000,,4000000,ffc549844766a002268d8072f3eaeb1ba86056cdc3d38b19247cbc48d3c3a7b9,6757707095262870408,split,valid
10,Auction,rubis,WRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105,7,4000000,25,none,0,,7,0.371516929,1.794290000,1794290.000,2.283250000,0.055235300,0.055568300,0.055372400,0.045250000,0.050621800,0.055320700,,1.794300000,1.794290000,1.794350000,1.794870000,1.794320000,1.794380000,1.794370000,,4000000,9359d2de20f2f404f2229874fa193e121f8d36343ecb864ce68b551d4ac95ba9,7040698101298422853,split,valid
10,Auction,rubis,WRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,8,4000000,0,none,0,,8,0.052215888,49.538100000,49538100.000,0.048761600,0.057825900,0.057716800,0.055533200,0.044877400,0.049430100,0.055555500,0.048026600,106.047000000,100.639000000,89.182200000,49.538100000,116.340000000,105.966000000,95.858900000,119.542000000,4000000,1caa09890e5fd8de8bb44dabe51ed591c5d5e3887900aff67e2f25421757ccbb,18282393915216984294,split,valid
10,Auction,rubis,WRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,8,4000000,15,none,0,,8,0.374872125,2.605520000,2605520.000,2.638660000,0.053679700,0.056088600,0.055050500,0.044588900,0.049649800,0.056510700,0.044748800,2.605760000,2.605550000,2.605760000,2.605710000,2.605650000,2.605760000,2.605520000,2.608070000,4000000,7090c689bf57df12044944cc40b2014d443425fa76269ca9b612cada3c6d7e78,2424126338307017260,split,valid
10,Auction,rubis,WRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,8,4000000,20,none,0,,8,0.369098100,1.953160000,1953160.000,2.590240000,0.054030400,0.055605800,0.055228800,0.044635300,0.049073300,0.055160000,0.048811200,1.953200000,1.953230000,1.969350000,1.984240000,1.953160000,1.953210000,1.954280000,1.953210000,4000000,d1229612e8f12258f174e906e861b8fd9677eeae927f8ee71e9ada92bb4aaba0,6757707095262870408,split,valid
10,Auction,rubis,WRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,8,4000000,25,none,0,,8,0.373279713,1.581630000,1581630.000,2.622320000,0.058018400,0.056075700,0.055401200,0.044704500,0.049118800,0.055712300,0.044886800,1.581660000,1.581670000,1.581930000,1.581820000,1.581640000,1.581660000,1.581680000,1.581630000,4000000,720ccb0c8d7557624ba2f731aee2f360870648135630b2e5d262d6daf3f032cf,7040698101298422853,split,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067,3,4000000,0,none,0,,3,0.213316000,12.846300000,12846300.000,0.184772000,0.221668000,0.233508000,,,,,,16.234400000,13.532600000,12.846300000,,,,,,4000000,46c570406c6ccc654089efa2f1fd1a991a213d4eb647e40798f4a25b13b964c1,0,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067,3,4000000,5,none,0,,3,0.281713667,9.039770000,9039770.000,0.225101000,0.331758000,0.288282000,,,,,,9.039770000,9.042060000,9.046440000,,,,,,4000000,351049932c02da5da01e95e9cbcedbfe0d12e0aa426e1d0fbd2a0cc0b3c5abe7,17726638697914892253,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067,3,4000000,15,none,0,,3,0.428653000,6.545400000,6545400.000,0.390928000,0.437081000,0.457950000,,,,,,6.545940000,6.545400000,6.550590000,,,,,,4000000,ef6d28c3eaac568f8f3c2ac9db04267039caffebcfad25bdc458353aaf60326c,6810382261851488247,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067,3,4000000,20,none,0,,3,0.464971333,5.890900000,5890900.000,0.395192000,0.490862000,0.508860000,,,,,,5.891120000,5.890900000,5.895180000,,,,,,4000000,746c3dd03c03ed170e6bb3d4956150d49a40bcfe9da72fca99f007d241ca9989,6077994971486235974,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067,3,4000000,25,none,0,,3,0.487799000,5.603690000,5603690.000,0.439841000,0.488606000,0.534950000,,,,,,5.604280000,5.603690000,5.607760000,,,,,,4000000,ac72e1a5d55ba8b606bbf79ec93e284fbdae428ae347cd8c0e7118e1d4f01f68,922962640419969966,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067,3,4000000,50,none,0,,3,0.790187333,3.456110000,3456110.000,0.740188000,0.762698000,0.867676000,,,,,,3.456200000,3.456110000,3.457390000,,,,,,4000000,4c52ddf2907c636cf18bfdb15e01dc4862fab12c9776caf2105da1b2b6cf13a8,3730381246563317036,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088,4,4000000,0,none,0,,4,0.222150500,16.819700000,16819700.000,0.188081000,0.231572000,0.231159000,0.237790000,,,,,21.264600000,17.270900000,17.301900000,16.819700000,,,,,4000000,95d4426f99a2f7ce64066e4b207c7ea469be72a180abff5594aad0436e039994,0,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088,4,4000000,5,none,0,,4,0.293923250,12.819800000,12819800.000,0.249425000,0.306898000,0.307444000,0.311926000,,,,,12.819800000,12.835600000,12.821800000,12.822300000,,,,,4000000,c4cd03191a37e2ab0a18312e3ea10a15d4b24763e19caf99e913a1e0591854ee,5807747705559022008,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088,4,4000000,15,none,0,,4,0.479020000,7.711160000,7711160.000,0.465421000,0.491513000,0.518130000,0.441016000,,,,,7.711190000,7.711170000,7.719640000,7.711160000,,,,,4000000,f1ae4192d3b738ee8ca06f15a7b137fd2938583b4b4a3df97d293976b26ac744,3170497513795109272,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088,4,4000000,20,none,0,,4,0.534632500,6.491760000,6491760.000,0.519486000,0.498456000,0.616075000,0.504513000,,,,,6.491850000,6.491760000,6.492330000,6.496670000,,,,,4000000,afd44b0de4ea496e4beb50588546806d4993299b1cd766493410689ffdf7aca4,3313261511994493148,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088,4,4000000,25,none,0,,4,0.586694500,6.258520000,6258520.000,0.549750000,0.580230000,0.638570000,0.578228000,,,,,6.258530000,6.258520000,6.263710000,6.259560000,,,,,4000000,ea2d6956ce043e209b6d5e725e50a6853f569097792892f9591e144bbe144c3a,4043138915692878461,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088,4,4000000,50,none,0,,4,0.920931750,3.746630000,3746630.000,0.926029000,0.839275000,1.067150000,0.851273000,,,,,3.746630000,3.747030000,3.748210000,3.746760000,,,,,4000000,38ad09088e1f4b428c21fbb53244853629ef7231423fb85a04d2c2d2e1aa641b,7021438580347515333,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090,5,4000000,0,none,0,,5,0.230167200,18.302000000,18302000.000,0.205520000,0.273165000,0.253870000,0.239231000,0.179050000,,,,24.323800000,18.302000000,19.691600000,20.897700000,27.920300000,,,,4000000,1cb77dfc09a6ddbbb8d38b44693e17afb32a1c1ae74ed9a30da013f70b8cb7a3,0,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090,5,4000000,5,none,0,,5,0.349006400,12.247900000,12247900.000,0.342268000,0.368306000,0.407491000,0.323190000,0.303777000,,,,12.249000000,12.247900000,12.269100000,12.250100000,12.251100000,,,,4000000,e83656c3875caec6d121b4bf5ef8badb6ef57b0449dd699804fb50025262254f,6295740230260439431,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090,5,4000000,15,none,0,,5,0.487038000,9.169180000,9169180.000,0.440751000,0.529563000,0.545154000,0.486023000,0.433699000,,,,9.169180000,9.175430000,9.170530000,9.172730000,9.171890000,,,,4000000,eb83ea106d9f3127b01264ea90e7643b30fe763d19d7002275c8c0ab9edac67c,10265001753431496872,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090,5,4000000,20,none,0,,5,0.567043000,7.694450000,7694450.000,0.575840000,0.505436000,0.649141000,0.567941000,0.536857000,,,,7.696300000,7.696560000,7.702050000,7.695680000,7.694450000,,,,4000000,c16c54435dc0872c6a3c83419fc11dc21c4b2e0cea62880403f21a1fff39d0d9,4028105746475368894,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090,5,4000000,25,none,0,,5,0.656120400,6.480900000,6480900.000,0.632709000,0.622073000,0.771434000,0.631451000,0.622935000,,,,6.481370000,6.484650000,6.481010000,6.480900000,6.481310000,,,,4000000,d278a7897af50bb82d1fea308edd6fb16573768ecaa6f94511ed5526511a1748,8055825880382512351,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090,5,4000000,50,none,0,,5,1.122830400,3.875430000,3875430.000,1.160340000,1.050830000,1.289460000,0.991572000,1.121950000,,,,3.875530000,3.876120000,3.877470000,3.875920000,3.875430000,,,,4000000,71d8549f0dd08c95a9b26f1e9697731fb831e961fd82aaaf6d479aa4ba7b6de2,8777375745565246892,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093,6,4000000,0,none,0,,6,0.212477000,24.843800000,24843800.000,0.189714000,0.231576000,0.241462000,0.237628000,0.178325000,0.196157000,,,31.620600000,25.905200000,24.843800000,25.245000000,33.640300000,30.581700000,,,4000000,618b2b634a82b5aa7f59eca10410d8a71394b4c361fa19b4b6f5d4fadc9c63de,0,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093,6,4000000,5,none,0,,6,0.349825167,15.359800000,15359800.000,0.349177000,0.361090000,0.390459000,0.344901000,0.306374000,0.346950000,,,15.359800000,15.366200000,15.365000000,15.398100000,15.364900000,15.365500000,,,4000000,08c32eafeb253763f7892829aa166af39bd6a66740ea333ce9efda641ae3cddf,18398495131049563600,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093,6,4000000,15,none,0,,6,0.532050333,9.985600000,9985600.000,0.526033000,0.594168000,0.600694000,0.538111000,0.477921000,0.455375000,,,9.986520000,9.985600000,9.987620000,10.001800000,9.986870000,9.986890000,,,4000000,dca49bdca91ee50d010f2faeb72894bdac366c486ec6066eb90c7e3ccb101c74,10392013165738840539,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093,6,4000000,20,none,0,,6,0.665656833,7.676760000,7676760.000,0.693030000,0.686953000,0.780784000,0.635148000,0.625814000,0.572212000,,,7.676760000,7.678030000,7.684060000,7.677510000,7.676870000,7.677870000,,,4000000,b46c9b66d717d1bbe3bb57fe459a75ebae9fcdf66d8c02c0a771d35f06ebff51,4967032440495981848,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093,6,4000000,25,none,0,,6,0.734741167,7.006200000,7006200.000,0.748606000,0.734311000,0.856102000,0.745906000,0.687313000,0.636209000,,,7.007250000,7.008150000,7.008140000,7.014660000,7.007450000,7.006200000,,,4000000,cc2e16b96239ddbe25b9f0e440bcd86786c71b45e82c76cfa4d47070aa0fd4b9,617290727773124785,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093,6,4000000,50,none,0,,6,1.260250000,4.114310000,4114310.000,1.383420000,1.205530000,1.457220000,1.159490000,1.234430000,1.121410000,,,4.114310000,4.115590000,4.117300000,4.114900000,4.115450000,4.115800000,,,4000000,7b88bd7e938ee4c69365d70332a3198eb7d41c01e0c2fb814126daa85972680e,10965043472917369957,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105,7,4000000,0,none,0,,7,0.240768857,25.869700000,25869700.000,0.239066000,0.233093000,0.270536000,0.242571000,0.206476000,0.252653000,0.240987000,,29.274600000,30.025500000,25.869700000,28.852500000,33.895400000,27.701000000,29.041900000,,4000000,caae448a9a9eb0114cf749d902c15410034b2f16af6ef29ed42b9bc4b0a901bc,0,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105,7,4000000,5,none,0,,7,0.373937143,16.454000000,16454000.000,0.377128000,0.397173000,0.425166000,0.357512000,0.340328000,0.365339000,0.354914000,,16.454000000,16.486800000,16.462300000,16.460600000,16.461200000,16.464100000,16.459600000,,4000000,0fe3179cc6375169d510c0e1b7d77e8afb521df0b5871a5ce9a31222187be22b,17801240233773164067,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105,7,4000000,15,none,0,,7,0.572642143,10.779800000,10779800.000,0.569038000,0.633836000,0.649202000,0.572146000,0.523156000,0.468867000,0.592250000,,10.779800000,10.780900000,10.781600000,10.797300000,10.783900000,10.783200000,10.781000000,,4000000,79c356a745d6fe4ff8937a35d14cc90e130ee1d48bb89de6c3cacd62394943f4,4410877015227743784,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105,7,4000000,20,none,0,,7,0.720391571,8.712770000,8712770.000,0.761284000,0.755287000,0.803213000,0.691967000,0.682145000,0.656410000,0.692435000,,8.712770000,8.719610000,8.714480000,8.712930000,8.715770000,8.713950000,8.713700000,,4000000,a1a64579d3f24bcd5dea8df1722a63d163b3c528a18abade80c0ccf260192e7a,16353869604825033135,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105,7,4000000,25,none,0,,7,0.838963571,7.352010000,7352010.000,0.909453000,0.824815000,0.951607000,0.795226000,0.809808000,0.766053000,0.815783000,,7.352010000,7.358260000,7.355590000,7.353400000,7.353910000,7.354940000,7.353320000,,4000000,603e39b981f3753459cfaf1ea464d68088352b61b0816aa60bb02595c63ad0b9,4495711545038890671,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105,7,4000000,50,none,0,,7,1.355837143,4.438560000,4438560.000,1.542110000,1.302530000,1.576120000,1.281310000,1.375600000,1.139780000,1.273410000,,4.438680000,4.439440000,4.441130000,4.439040000,4.438930000,4.438560000,4.439280000,,4000000,60c5834657346804a24f8f4cfa0aeb1ccf3f2e69d43e4694d06bde4c6766e3ad,13193155638391492014,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,8,4000000,0,none,0,,8,0.234361500,28.520700000,28520700.000,0.236780000,0.234312000,0.280416000,0.239636000,0.202788000,0.251882000,0.242542000,0.186536000,33.778400000,34.135500000,28.520700000,33.377600000,39.439200000,31.753100000,32.976900000,42.875700000,4000000,ce64b487b50a13762261f1a58b4d7cf6ba2a98cd6b0dd0381bc7f153d7a9d87b,0,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,8,4000000,5,none,0,,8,0.368242750,19.316100000,19316100.000,0.369176000,0.413800000,0.408140000,0.372546000,0.337472000,0.352292000,0.376952000,0.315564000,19.330900000,19.329900000,19.316100000,19.330200000,19.328400000,19.321100000,19.429700000,19.328400000,4000000,15a10dd159ee98739377f5428a141abeaed739efeae7d3a11d03636955802855,8362266061649605137,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,8,4000000,15,none,0,,8,0.677046250,9.000900000,9000900.000,0.729572000,0.681756000,0.888426000,0.623794000,0.695096000,0.647142000,0.631400000,0.519184000,9.003090000,9.000900000,9.003860000,9.004060000,9.002700000,9.002910000,9.025700000,9.004590000,4000000,ffd42c20e2e42065d6fd666d48703d0bb7bc8c00114c45a9af75b2df8a61e443,13047351217670671944,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,8,4000000,20,none,0,,8,0.739065500,9.198680000,9198680.000,0.778884000,0.728294000,0.869496000,0.746802000,0.756838000,0.606880000,0.788664000,0.636666000,9.198680000,9.199860000,9.200180000,9.200220000,9.199760000,9.199290000,9.199780000,9.229310000,4000000,34c862b064e45f98ec03ca42dcaaba01709b4923339e6408cdf6ddbbcdf83f5a,6202809173203271710,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,8,4000000,25,none,0,,8,0.917049000,7.384910000,7384910.000,1.011260000,0.924938000,1.083030000,0.859606000,0.964072000,0.848600000,0.884642000,0.760244000,7.385910000,7.386670000,7.386220000,7.385870000,7.385610000,7.384910000,7.400720000,7.386180000,4000000,f68ce49a1d134dcdec82c6d5e69ab7bcaa8fcbaaa27bf00db7510f93117463df,8586864553060117768,combined,valid
11,YCSB,kvstore,CRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,8,4000000,50,none,0,,8,1.474048750,4.626820000,4626820.000,1.721530000,1.348450000,1.728820000,1.388100000,1.555300000,1.308320000,1.439430000,1.302440000,4.626940000,4.626820000,4.627270000,4.627470000,4.627150000,4.627250000,4.632620000,4.627050000,4000000,223ee4ac27b84d3ba5fea3578a97c1cf0e9fc2cfc8874866ac7eae6c9e12c9cd,7212856957643695273,combined,valid
11,SmallBank,smallbank,WRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067,3,4000000,0,none,0,,3,0.203791667,12.133100000,12133100.000,0.172386000,0.203025000,0.235964000,,,,,,14.346800000,12.133100000,13.384300000,,,,,,4000000,cb1c6b45768a51dda959708120068d62c694e514855c2b5deb237e04f96e9734,18003148058491299341,split,valid
11,SmallBank,smallbank,WRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067,3,4000000,5,none,0,,3,0.260472000,9.620540000,9620540.000,0.271055000,0.277143000,0.233218000,,,,,,9.624550000,9.620540000,9.623320000,,,,,,4000000,5ac5d13e7cb6051ac227b4ad26fd252ebc618621f3e400edac42aca87c49c6a1,6577398278397598412,split,valid
11,SmallBank,smallbank,WRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067,3,4000000,15,none,0,,3,0.346674333,5.616870000,5616870.000,0.437586000,0.295433000,0.307004000,,,,,,5.618300000,5.616870000,5.620460000,,,,,,4000000,ebc7d0b30012f97d130fef00231df77accbfb53759f7635c87d51ec7258a4302,5276419287549414432,split,valid
11,SmallBank,smallbank,WRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067,3,4000000,20,none,0,,3,0.412096333,4.747470000,4747470.000,0.530782000,0.349245000,0.356262000,,,,,,4.748060000,4.749100000,4.747470000,,,,,,4000000,49b96c2edddddb861defbf3053e032f5094d149d689bc165d167f71f168369da,2752991449581996742,split,valid
11,SmallBank,smallbank,WRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067,3,4000000,25,none,0,,3,0.461088667,4.083810000,4083810.000,0.614106000,0.380833000,0.388327000,,,,,,4.084190000,4.187970000,4.083810000,,,,,,4000000,f3cc16a81f590fb7c8726e0cd77a3e3687a46522a90fc334027c802250be50dd,10582841289347709463,split,valid
11,SmallBank,smallbank,WRDT,InfiniBand,293fd3d581527e0a95adf7ae535ffd82284f654d,2024524,ac029;ac046;ac057;ac067;ac088;ac090;ac093;ac105;ac108,ac029,ac046;ac057;ac067,3,4000000,50,none,0,,3,0.732912000,2.427700000,2427700.000,1.075300000,0.540923000,0.582513000,,,,,,2.427700000,2.428210000,2.427700000,,,,,,4000000,f9f73b191835e94bd4fee031a31560697a1fb52a4f042fb6d5b9dac313ad4c19,562955678669907035,split,valid
